reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,translated_content,sentiment
d5f039e5-192d-4645-b2de-3d2f94453f35,Koko,https://play-lh.googleusercontent.com/a-/ALV-UjU54lTYAKuF2Z5pps5CsOJEcIUkJY1TqStcma1DacH8TPlU3gaK,"Sudah langganan peremium tapi minim dengan manfaatnya,dan Terlalu banyak yang berbayar. pengguna premium di batasi setiap bulan nya untuk mencari atau meliat kontak, jika ingin meliat lebih dari harus bayar kembali Sedangkan pihak developer cuman meyediakan fasilitas untuk melihat siapa saja yg melihat kontak kita , dan melihat kontak orang lain menamai siapa. Karena cuman hanya kedua itu saja yg di gunakan. Mode premium hanya ada berlangganan 1 bln Tidak di sediakan yg mingguan atau harian",1,0,5.5.6,2023-06-02 17:10:31,,,5.5.6,"Already subscribed to peremium but minimal with its benefits, and too many are paid.Premium users are limited every month to find or see contact, if you want to see more than having to pay back while the developer only provides facilities to see anyone who sees our contacts, and see other people's contact names.Because only those two are used.Premium mode only subscribed to 1 month not provided on a weekly or daily",Negative
2c2ac059-a31d-422e-b733-43328686d827,lalla k,https://play-lh.googleusercontent.com/a/ACg8ocKo1u38Sg0PyqNviYJL3Ub5fv37r1_Y2g56mDjkI-rlC9WvuQ=mo,"Udah pake yg premium, tapi aplikasi tidak berjalan dengan baik. Di data statistik ada yg lihat, dilihat dari pengguna siapa yg lihat gak muncul. Percuma juga dong langganan premium trs. Kita daftar premium tujuannya untuk mengetahui siapa yg sering kepo ke getcontac kita. Gak cuma sekali aja, berkali2 seperti ini. Udah pake getcontac setahun lebih..",3,1,4.9.8,2022-06-27 12:18:06,"Halo, Dengan berlangganan, Anda dapat mengetahui berapa kali nomor Anda dicari oleh pengguna lain, serta informasi tanggal dan waktunya dalam statistik penjelajahan. Jika pengguna telah melihat tagar, Anda akan menerima pemberitahuan tentang nama pengguna yang melihatnya. - Getcontact Team",2022-06-27 12:50:27,4.9.8,"Already using the premium, but the application does not run well.In statistical data there are those who see, seen from the user who sees not appearing.It's useless to subscribe to premium.We list the premium to find out who often goes to our getcontac.Not just once, many times like this.Already using getcontac for more than a year ..",Negative
79ff49f4-1cbd-4fdd-998e-03237b774e08,Hilman Arismunandar,https://play-lh.googleusercontent.com/a-/ALV-UjXGEypwBjdgcA1VoHhwcU-XQhX0RoSfKYg0udYrkGh2jgex_S0S,"Lebih suka getcontact dulu, yang sekarang jadi ada batasan pencarian dan ketika batas pencarian mencapai nol dipaksa langganan premium. Daripada gini terus jadi uninstal aja. Bakal imstal kembali pas aplikasi balik seperti dulu lagi .haha",1,0,5.6.2,2023-07-16 16:27:19,,,5.6.2,"Preferred getcontact first, which now has a search limit and when the search limit reaches zero forced to subscribe to premium.Instead of this continue to be uninstall.IMSTAL will return when the application is back like before. Haha",Negative
95556ef8-b6d9-46e8-be54-0532da3a3457,Muhammad Restu,https://play-lh.googleusercontent.com/a/ACg8ocJnXFb_0FP103hacpQNMi9-lXm9Wc6b1PuPNOnpO8lsOSKJ7Q=mo,"Untuk di Indonesia apk ini kurang diminati atau hanya sebentar karna ternyata ada beberapa yg harus premium dan menurut sy MAHAL untuk di Indonesia yg mayoritas pencari murah atau GRATIS...kalau sy bisa buka, tapi untuk apa membuka fitur dengan harga yg nya menurut sy tidak sesuai ...sy malaz buka hanya untuk melihat fitur dengan harga seperti itu walaupun sy sanggup...maaf yah ini sy jg mewakili teman"" sy",1,360,5.5.6,2021-10-26 13:54:20,"Halo, Anda dapat menggunakan aplikasi kami dengan limit secara gratis. Untuk menggunakan dengan limit yang lebih tinggi serta tanpa iklan, kami sarankan untuk mempertimbangkan tawaran berlangganan yang tersedia di wilayah Anda. Anda dapat menemukannya di halaman aplikasi pada profil. Terima kasih. - Getcontact Team",2021-10-26 14:24:25,5.5.6,"For Indonesia, this apk is less desirable or only briefly because it turns out there are some who have to be premium and according to me expensive for Indonesia, the majority of the search is cheap or free ... if I can open, but why open the features at the price according to meaccording to ... sy Malaz is open only to see features at such a price even though I can ... sorry, this is also representing my friend """,Negative
93221c95-4009-4957-a86f-c3a0788882f5,Leha Jelita,https://play-lh.googleusercontent.com/a-/ALV-UjWumB3NoFbxjNNCdcBVazeJ16T9Az-Q1a82bdEHbtP0PQRWx_0C2w,Sangat membantu jika ada panggilan spam,5,0,6.7.1,2024-05-07 19:49:38,,,6.7.1,Very helpful if there is a spam call,Positive
b07a1189-1e7a-4a47-967e-ba58676e6990,Dion Sudiono,https://play-lh.googleusercontent.com/a/ACg8ocKYl4bD-MtvHKKaGG_XWA_i7gl7mKRM5EMSOMSg2F2PHbvBgg=mo,Tidak langganan tapi jadi langganan. Untuk yg instal jgn mau ikut penawaran gratis premium nanti jadi berlangganan dan itu ga ada di menu playstore mau cari2 untuk berhenti tp ga ada. Ttapi sms berlangganan ada. Bahaya nih aplikasi,1,2,,2021-09-09 23:13:34,"Halo,
Langganan tidak dapat dimulai tanpa persetujuan Anda. Anda dapat mengelola langganan dengan mudah pada saluran yang digunakan untuk pembelian. Untuk informasi lebih lanjut, silahkan baca ‘Bagaimana cara mengelola langganan saya?’ pada FAQ di situs kami https://getcontact.faq.desk360.com/ - Getcontact Team",2021-09-10 6:42:47,,"Not subscribed but a subscription.For those who install, don't want to take part in the free premium offer, so they subscribe and it's not in the Playstore menu want to search to stop but there isn't.But there is a subscription sms.The danger of the application",Negative
581f5246-4e04-446d-b896-6528af6fe09f,Algha Bonongz,https://play-lh.googleusercontent.com/a-/ALV-UjWdQnQu3x1nxvWDjaZ7yBd3X4Q8Jt4uhqA3_IsDqUqf-OuJieqQ,"Sebenarnya sangat membantu, untuk mengecek no baru atas nama siapa ketika sudah berlangganan. Tp sayangnya ketika masa berlanggan habis untuk extend tidak ada menu pembayaran menggunakan apliaksi pembayaran. Tolong di kasih menu pilihan pembayaran.",3,1088,5.9.3,2023-03-16 6:39:56,"Anda dapat menemukan informasi rinci terkait pembelian dalam bagian ""Bagaimana cara memulai langganan?"" di https://getcontact.faq.desk360.com/. Jika masalah berlanjut, silahkan kirim surel kepada kami di support@getcontact.com dengan menyertakan nomor telepon, alamat surel, deskripsi singkat tentang masalah dan tangkapan layar. - Getcontact Team",2023-03-16 14:14:21,5.9.3,"Actually it is very helpful, to check the new number on whose name when it has subscribed.But unfortunately when the subsidence runs out for extend there is no payment menu using the payment application.Please give the payment option menu.",Negative
3b229b51-71aa-4d05-b449-6f8a3a67d90b,Istiqamah,https://play-lh.googleusercontent.com/a-/ALV-UjVi-1Rt_R1mccWsXmVFSjQqoUeKBU1SGkI3yHOs0q_2MgBi8NEr,"Sayangnya terlalu bnyk iklan,,,,",5,0,6.7.1,2024-05-04 5:08:41,,,6.7.1,"Unfortunately too many advertisements ,,,,",Negative
7a793ea2-6178-40df-b6cc-c480a8c8e777,Kelvin Lee,https://play-lh.googleusercontent.com/a-/ALV-UjXWFyt6qJvL10u0g4a87hiSXIbjvM2ifipDX0WuOBCJlJe913c,"Sebaiknya,fitur perbayar di ubah menjadi gratis aja min,terkadang kita miskin dan susah mau beli.tolong kalau mau buat aplikasi harus bisa membuat kenyamanan orang yang menggunakannya.jika seandainya semua fitur seperti biasa atau gratis,dijamin pasti banyak yang minat.",1,1428,5.7.0,2022-06-20 3:49:01,"Halo, Terima kasih atas tanggapan Anda. Getcontact menawarkan beragam pilihan paket langganan dan tarif yang disesuaikan dengan kebutuhan Anda, termasuk versi gratis. - Getcontact Team",2022-06-20 6:08:29,5.7.0,"Instead, the payment feature is changed to be free, min, sometimes we are poor and difficult to buy. Help if you want to make an application must be able to make the comfort of people who use it. If if all the features as usual or free, guaranteed there must be many people who are interested.",Negative
8bf74c4c-92bf-49b0-8990-67e65e2c2bd6,Tst Sst,https://play-lh.googleusercontent.com/a/ACg8ocLdbqzJvxiOIoo92hcMisRs8Vq9gSc1hxo986n2A5FZEjf16g=mo,Mantap banget aplikasi nya Kalau gratis lebih mantap lagi,5,0,6.7.0,2024-04-22 11:20:58,,,6.7.0,The application is really great if it's free even more great,Positive
5535825c-a268-40f3-9e2c-9ef775136b8d,Nilam Wulan,https://play-lh.googleusercontent.com/a-/ALV-UjXDjrcBkTF911KUOwteDKSPB3g48WQB1KNcijaIalk9ZvfqRW8,"Pembaruan tag nya lama banget berbulan-bulan, padahal kontak banyak bgt tp ga keliatan di apk ini",3,0,6.5.2,2024-04-02 10:39:26,"Halo, Hanya pengguna aplikasi yang dapat menambahkan tagar untuk Anda. Untuk mengirim undangan, buka bagian Spam dan pilih Tawarkan kepada orang terkasih. Terima kasih. - Getcontact Team",2024-04-02 19:52:24,6.5.2,"The tag update is for a long time for months, even though there is a lot of contact but it doesn't look like it is in this APK",Negative
94b5fb27-4602-41ef-b7df-978275503def,Lussyanaoktavia._,https://play-lh.googleusercontent.com/a-/ALV-UjXdDpkLJkpf3dkIZ9mcmFxM6JguvgxqCG1t5X8Nbu7ntbaxPxeqJg,ihhh kok banyak spam telpon sihhh sehari bisa 5-6× padahal dulu ga pernah kek gtu,3,0,6.7.1,2024-05-08 12:52:26,"Halo, Terima kasih telah menghubungi kami. Anda dapat menyesuaikan pengaturan spam pada aplikasi dengan mengikuti langkah-langkah berikut: Lainnya > Perlindungan Spam. Untuk informasi lebih lanjut, silahkan kunjungi https://getcontact.faq.desk360.com/ - Getcontact Team",2024-05-08 19:52:04,6.7.1,Ihhh how come a lot of spam phone calls a day can be 5-6 × even though it was never like that,Negative
ee65afc4-3c7f-4123-b299-b540316aff30,Shani Yulinawati,https://play-lh.googleusercontent.com/a-/ALV-UjWGpfakBjSfI4JxtURDFmVCy-HK1xXewJX2TxSSJIwEUdjO0NtT,"maaf ya bagi saya , saat memasuki apk KENAPA GAK LANGSUNG KE MENU UTAMA NYA , MALAH LOGO GET CONTATCT TERUS GIMANA SIHH. KALAU BISA NIH SAYA KASIH BINTANG 0 DEH",1,0,6.8.0,2024-05-21 12:58:20,"Halo, Mohon maaf atas ketidaknyamanannya. Silahkan hubungi kami dengan mengirimkan email ke support@getcontact.com dengan menyertakan nomor telepon dan alamat emaill serta deskripsi masalah serta tangkapan layarnya. - Getcontact Team",2024-05-21 18:04:29,6.8.0,"Sorry for me, when entering the apk why not directly to the main menu, instead the logo get contatct then what the heck.If possible, I'll give you a 0 star",Negative
67ab2af3-bf35-4820-9075-c3fb53a7fbd1,Nyoman Devi G P,https://play-lh.googleusercontent.com/a-/ALV-UjVVKzzi7gaRDKUln0dBlAj3ftdzZ4WiGHNxpAlve0w-fYjgnEs,"Tolong di isi tanggal setiap nama jadi kita bisa tau yg mana aja nama terbaru dari yg menyimpan kontak no kita, contohnya mau liat no adik kita di simpan dg nama apa saja oleh orang² jadi kita tau mana nama yg baru di simpan di kontak orang lain dan mana nama yg udah lama di simpan oleh orang lain",2,0,6.5.2,2024-03-11 20:36:22,,,6.5.2,"Please fill in the date of each name so we can know which one is the latest name from the one who keeps our contact number, for example, we want to see our sister's number in any names by people so we know which names are newly saved in the contacts of others andwhere is the name that has long been saved by others",Positive
b09abcb3-d339-4e47-acb5-60a3eb829035,ALFIN XD,https://play-lh.googleusercontent.com/a-/ALV-UjVZBOyIiDLWtxMAnapThj1-RDpMn10Ywsh4TR_H2dN2aFKabrg,Gaje apk ny gua masukin no SIM 1 malah ber alih ke no SIM 2 gaje bener ver wa malah ke wa bisnis,1,0,6.7.1,2024-05-19 14:23:03,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-05-19 18:17:28,6.7.1,Gaje apk ny I entered number sim 1 instead instead of number sim 2 gaje really ver wa instead to wa business,Negative
671b8c8d-cc52-49ac-9adf-4748931b22c9,Mafut setiawan3 Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocJBJnl-qtVBtiR7taSyoGegZ2zZ1AsRyODg7shAbCZCro6j0g=mo,Sangat membantu dalam mendeteksi nmr para penipu,5,0,6.8.0,2024-05-18 2:58:43,,,6.8.0,Very helpful in detecting the NMR of fraudsters,Positive
ca691d52-a790-4330-9fa0-0c593b775db8,Abu Samad,https://play-lh.googleusercontent.com/a-/ALV-UjUZ-XHdOKqkNcAdGYJGR5RSksm_MFfrkaCisjM8xd5Po319u5OV,"Sangat bermanfaat dgn get contact, mengetahui nama penelpon",4,0,6.6.1,2024-04-09 12:54:48,,,6.6.1,"Very useful with getcontact, know the name of the caller",Positive
52cfff9a-c645-4d49-a0c4-9f8bace1b1fa,ballqiss,https://play-lh.googleusercontent.com/a-/ALV-UjVtZOLSu_uCIyEpfYZ6RzP1LcZhjB4ibqKTrPjACSJpF0KVI9-p,"akun nya meresahkan, kalo berlangganan sekali, tiba tiba ke bayar sendiri.",2,0,6.6.1,2024-03-18 4:33:05,"Halo, Terima kasih telah menghubungi kami. Langganan tidak dapat dimulai tanpa persetujuan Anda. Untuk informasi mendetail tentang pengelolaan langganan, Anda dapat memeriksa “Bagaimana cara mengelola langganan saya?” di situs web kami https://getcontact.faq.desk360.com/
- Getcontact Team",2024-03-18 11:47:40,6.6.1,"The account is unsettling, if you subscribe once, suddenly to pay on your own.",Negative
3a0d3b36-a828-4fab-890d-9cc71481097d,Senja Dee,https://play-lh.googleusercontent.com/a-/ALV-UjVKSmbNMnZtyobeE3RztoO5X84VmQ_Mjq5B5cjHAlzPFEI6KRMNiQ,"Setelah di update malah tambah lemot dan gak bisa di buka, katanya pembaruan biar lbh mudah di jangkau tp malah zonk",2,1,6.5.1,2024-01-11 23:23:08,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-01-12 12:15:47,6.5.1,"After being updated, it even more slow and can't be opened, he said the update so that it is more easy to reach but even zonk",Negative
e9309e77-287c-40e9-9f51-07f7ffe6fa54,Eepsyaifullah,https://play-lh.googleusercontent.com/a/ACg8ocJyYTftMwjZD-2Xgb7T3s87onYXadhaEUd4oN10uxnW3j3Pug=mo,Sangat bagus..cuma kurang limit nya,3,0,6.6.1,2024-04-11 9:30:59,,,6.6.1,Very good ... just lack the limit,Positive
c459d182-9c77-48f8-ba31-a8fd835d43c5,Aspria Nanda,https://play-lh.googleusercontent.com/a/ACg8ocKTXn80eXnecJjQ5MQBImWEqC_YN7mPmZfuAnv44tymRH-Uig=mo,Aplikasi gk guna masa mau liat nama nomor gk dikenal gk bisa jadi ap guna ny apk rusak,1,0,6.7.1,2024-05-01 6:18:28,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-05-01 7:16:02,6.7.1,"The application is not used for the time to see the name of the unknown number, it can't be the AP for the APK to be damaged",Negative
ab6dcf7c-a24a-421e-b14a-3e5e68abe0fd,Kang Kathok,https://play-lh.googleusercontent.com/a-/ALV-UjVWeF1FV_nXdQyItFwJgAN9TKAlpCM5KpWV34kM0_z_LGTuGjI4,Saya ksh bintang empat aja dulu klo menurut saya apk ini ckup bgus bsa membntu mncari siapa2 yg tlpn ke kita walau kita blm tau kontaknya...dngn apk ini bsa ketahuan...,4,1,6.5.2,2024-02-17 7:16:21,,,6.5.2,I just give you a four -star first if in my opinion this apkh can be very good to find anyone who is to us even though we don't know the contact ... with this apk can be discovered ...,Positive
72bee1bc-805d-4deb-ab01-23b6603897d3,AN3UK SUN,https://play-lh.googleusercontent.com/a-/ALV-UjWGXwqfeG1PJqLZE9236BFAcAwHwoR0OpBJHVVMb1H7EnzKWBU,"Lebih selektif keamanan thd bahaya laten penelpon yang tidak jelas identitasnya, terimakasih",5,0,6.7.1,2024-05-11 7:21:50,,,6.7.1,"More selective safety to the latent danger of the caller whose identity is unclear, thank you",Positive
6262144d-75ea-4905-b28e-2a5b348033d8,Sugiono Ono,https://play-lh.googleusercontent.com/a/ACg8ocJGBD_6igHHSvjSrIg5mddJMLItoRge8GSL653hAIBtmjXVJw=mo,"Sangat membantu, jika ditlp orang tdk dikenal👍👍👍❤️",4,0,6.8.0,2024-05-25 5:03:43,,,6.8.0,"Very helpful, if in TLP people are unknownave",Positive
1a94a1ff-3998-4711-8bc5-f9c93e5e5584,Aku Kaslan,https://play-lh.googleusercontent.com/a/ACg8ocL2ryWb0KFfO9LyiTxdvHmGCKNBdTIZDtgQlFvtCp3k-mvPiw=mo,Tidak bisa melihat untuk semua kontak,3,0,6.7.0,2024-04-29 5:53:16,,,6.7.0,Can't see for all contacts,Negative
55df9a4f-61e7-4a14-bf9f-2c953ab1553a,Nilla Salsabilla,https://play-lh.googleusercontent.com/a-/ALV-UjWH2mIQDrSKCNclCIsdEM8DD0KezcPDlQcGQrrnzhEgII56i9LC,"Jelek banget, terbatas ga interaktif. Malah maen perpanjang premium otomatis ga jelassss uang orang keambil",1,0,6.5.1,2024-03-21 13:32:16,"Halo, Terima kasih telah menghubungi kami. Langganan tidak dapat dimulai tanpa persetujuan Anda. Untuk informasi mendetail tentang pengelolaan langganan, Anda dapat memeriksa “Bagaimana cara mengelola langganan saya?” di situs web kami https://getcontact.faq.desk360.com/
- Getcontact Team",2024-03-21 14:26:59,6.5.1,"Very ugly, limited not interactive.In fact, I play an automatic premium extension, it's not clear",Negative
6819464f-2cfb-402f-8233-c192f855ef7b,Yanto Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjXTjxjtXByZGtY-5FQMTTL3H4sD71sK6BMn_C1xlxoGXRsmwec-,Update terbaru susah di gunakan. Udah beli paket premium tapi suruh beli lagi. Utk hapus tag juga g bisa,1,0,6.5.2,2024-02-27 4:07:50,"Halo, Terima kasih telah menghubungi kami. Anda dapat mengakses dan mengelola tagar melalui menu ""Lainnya"" di aplikasi. Untuk informasi atau panduan lebih lanjut, silahkan hubungi: https://getcontact.faq.desk360.com/ - Getcontact Team",2024-02-27 13:00:55,6.5.2,"The latest update is difficult to use.I've bought a premium package but told to buy again.To delete tags too, can't",Negative
ecda6dc1-9340-4ec1-ba06-c4e7d5371d8a,ihlal muhammad,https://play-lh.googleusercontent.com/a-/ALV-UjXrytwIC-x8RSby19wKCzQaIjRcZ7EyVKCim3OI84hFXUW9IMlt,Sangat bermanfaat bagi para kami yang bekerja keras sebagai kurir karna diluar sana banyak penipu,5,0,6.7.1,2024-05-12 18:02:40,,,6.7.1,Very useful for us who work hard as couriers because there are many fraudsters out there,Positive
a9f0d6b9-194d-4bf4-98e9-25a0e122fec6,Teguh Wahyu,https://play-lh.googleusercontent.com/a-/ALV-UjXrHPe8Q6AoEzN3zSK4Mn4kLaSNjN7m6ZCbE0E0TFSb6GzQasv6,Bagus bisa jadi lebih tau. Tapi terlalu sedikit batasan yang mau pake liat profile.nya,3,2,6.5.2,2024-02-26 4:19:13,"Halo, Terima kasih atas tanggapan Anda. Getcontact menawarkan beragam pilihan paket langganan dan tarif yang disesuaikan dengan kebutuhan Anda. - Getcontact Team",2024-02-26 11:35:52,6.5.2,Good can be more aware.But too few limits who want to use the profile.,Positive
447c0768-d453-4761-b6eb-304fe206dc77,Surjo Boge,https://play-lh.googleusercontent.com/a/ACg8ocIVMMJvBQmocM5tXVKN8gns9yRnxTK_TpHX0KlEMaFqa0H2eA=mo,Sangat membantu melihat siapa yg telpon dari orang tdk dikenal terimakasih,5,0,6.6.1,2024-04-16 3:28:24,,,6.6.1,"Very helpful to see who calls from an unknown person, thank you",Positive
7715fd3a-38ce-45f0-af25-ebf313de0ff1,F4MF4MMTv,https://play-lh.googleusercontent.com/a-/ALV-UjUxPJtG80ZQOwEi2t5ciUlW_YC0lpzy-jpleF6ZRxnEPCIP5Nw,"Keren gais mohon untuk akses gratis semua,, jangan berbayar",5,0,6.6.1,2024-04-13 11:46:04,,,6.6.1,"Cool gais please for all free access ,, don't be paid",Positive
f0226a0a-236e-4314-ac41-eb9ae3ae5e71,Alia Anisa puteri,https://play-lh.googleusercontent.com/a-/ALV-UjVadRViKYqPSFR9DfVRvRxZgr57muHTQLYr7IimIW0becsNR6M,"apk nya membantu dan berguna banget, bagus lah pokonya",5,0,6.7.1,2024-05-01 11:48:52,,,6.7.1,"The apk helps and is very useful, it's good",Positive
b5c02c53-53da-409c-86ef-8b3179167acf,unais abdullah,https://play-lh.googleusercontent.com/a/ACg8ocIvDz2CzPJkTkHugqiScUMHkpwmoI7TVq_SCyf5myw8sA8Tz_Q=mo,"Udah lama make dan bagus tapi sekarang mau login ngga pernah bisa, udah masukin 12 digit nomor akun malah tiba2 ngebug jadi 10 angka",3,2,6.5.1,2024-02-08 6:49:01,"Halo, Mohon maaf atas ketidaknyamanannya. Silahkan hubungi kami dengan mengirimkan email ke support@getcontact.com dengan menyertakan nomor telepon dan alamat emaill serta deskripsi masalah serta tangkapan layarnya. - Getcontact Team",2024-02-08 11:19:27,6.5.1,"It's been a long time to make and good but now I want to log in never, I have entered the 12 digit account number even suddenly burst into 10 numbers",Negative
e49e0e15-8a98-4b98-aa53-78bfc7d10b57,Agus Budi,https://play-lh.googleusercontent.com/a/ACg8ocJNTr3WmLknRoPeFyXzD0OQSFGRCFmi4vYB2rO6J-oRQk3DNg=mo,Keren tapi susahnya harus ngapalin nomer telepon,5,0,6.6.1,2024-04-04 9:00:27,,,6.6.1,Cool but it's hard to have to know the telephone number,Positive
0c84f008-7bf7-4fd7-b0c4-f291117d243f,muhammad Nizam,https://play-lh.googleusercontent.com/a-/ALV-UjVDWbdicHZKGlGJTWuCiXoP9w6sYu9piulZKfOXLWyN8wo0Vjw,"Premium tapi terbatas, Percuma atuh premium, yg ada suruh beli lagi untuk lihat TAG, Premiun ga berguna dong",1,1,6.5.2,2024-02-25 2:56:36,"Halo, Terima kasih atas pertanyaan Anda. Untuk mempelajari lebih lanjut terkait Getcontact, silahkan kunjungi website kami di sini: https://getcontact.faq.desk360.com - Getcontact Team",2024-02-25 6:44:17,6.5.2,"Premium but limited, useless or premium, there are those who are told to buy again to see tags, premiums are not useful",Negative
336dbc43-a966-45bd-b139-8a4ace114d11,Hendra Yanti,https://play-lh.googleusercontent.com/a/ACg8ocIFWMn4WGP7tAEviivgJyz26V4CX40MrG6Q0WZwRnjjp5u6cQ=mo,Sangat membantu disaat ada telp entah brantah,4,0,6.7.1,2024-05-02 4:35:28,,,6.7.1,Very helpful when there is a phone either,Positive
7dc58bc8-a4ed-46ee-aa65-0023b405304f,aziz bethan,https://play-lh.googleusercontent.com/a/ACg8ocKAWyYfHDLTEHgWlVfgDL0GyCqm--jPl98NgCj42cpYw-RgYw=mo,Sangat membantu untuk meningkatkan kenyamanan 👌👌👌,5,0,6.7.1,2024-05-12 23:26:31,,,6.7.1,Very helpful to increase comfort 👌👌👌,Positive
289bb2be-a802-4fab-a49c-56642a0e25f3,Pokeh Palak,https://play-lh.googleusercontent.com/a-/ALV-UjXwtFprg7hJD8f-DgY6AsKVjuU68wpgmbk358omZQ_YJ1BrNUk,"Aplikasii gajelass,daftarinn pake nomer,nomernya udh bener,udh diverifikasi tp diditek gagal.daftarin pake email udh verifikasi kode,eh malah hrs masukin nomer lagii,apasii gajelass",1,0,6.5.1,2024-01-26 3:42:45,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-01-26 6:00:28,6.5.1,"The application is not clear, register using the number, the number has been right, it has been verified but it was priced. Registered using the email already verified the code, eh instead it should enter the number again, apasii gajags",Negative
492806fe-4dea-4724-b1fb-515bdbffd9d1,Rizal Gunawan,https://play-lh.googleusercontent.com/a-/ALV-UjXC3eLY8JJDKe9lLXOiy03QTgMO-q6b8q93YMRHX41znI02L8o,Sayangnya masih berbayar untuk versi premium,4,0,6.7.1,2024-04-23 5:44:17,"Halo, Terima kasih atas tanggapan Anda. Getcontact menawarkan beragam pilihan paket langganan dan tarif yang disesuaikan dengan kebutuhan Anda, termasuk versi gratis. - Getcontact Team",2024-04-23 6:02:55,6.7.1,Unfortunately still paid for the premium version,Negative
96f21e3d-cb4a-41ec-8dbf-aef370d5a77c,Rizqi Mahesa,https://play-lh.googleusercontent.com/a/ACg8ocLKsLI5aNFriW8NsqcqFGfZi7MJl9quNR9L8awvemysEVi62g=mo,"tiba tiba gabisa di update, kenapa coba ini :v",1,0,6.7.1,2024-05-21 8:54:48,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-05-21 12:33:54,6.7.1,"suddenly I can't be updated, why try this: v",Negative
7b3b9955-a2e8-43fb-89d4-9591e48bf219,beni sandianto,https://play-lh.googleusercontent.com/a/ACg8ocJ_7sU7Sr12DSw48AGItINoQ34MdPtb9YvwmoQXkhCSzMp23NA=mo,Sangat membantu dalam memberikan informasi apalagi ada telpon yang mencurigakan,5,0,6.7.1,2024-05-07 5:21:38,,,6.7.1,Very helpful in providing information especially if there is a suspicious telephone,Positive
b0e3f0fa-9617-4030-9291-1809133da452,aicaa averla,https://play-lh.googleusercontent.com/a/ACg8ocIBfWDMjnhUSARcY8KMBdXQf0zg0TaYY8Wr2xa7AqZhAdYZfQ=mo,"baru mau coba download eh pas mau login malah gabisa masuk, gimn sih ini benerin dong.",2,0,6.5.2,2024-03-09 16:17:40,"Halo, Silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi:
https://www.getcontact.com/send-report
Terima kasih atas pengertian dan kesabaran Anda. - Getcontact Team",2024-03-09 18:00:51,6.5.2,"I just want to try downloading eh when I want to log in instead it can't enter, this game is correct.",Negative
bbb0c710-9433-41f0-a9b1-0b219f0471cd,hilda febrina,https://play-lh.googleusercontent.com/a-/ALV-UjUwIoT92b3BIm10i3kfQd2FCUgT9qNTCdeiXfCB9vohLhVsI-PS,"Saya tidak bisa login padahal sudah verifikasi nomor telepon, sampai verifikasi nya sudah limit, email dan nomor telpon sudah benar",1,0,6.5.1,2024-01-28 8:04:12,"Halo, Jika Anda kesulitan mendapatkan kode verifikasi, silahkan lengkapi formulir berikut dan salah satu spesialis Getcontact kami akan segera menghubungi Anda untuk menyelesaikan kendala yang terjadi: https://www.getcontact.com/send-report.
Terima kasih atas pengertian Anda. - Getcontact Team",2024-01-28 11:40:41,6.5.1,"I can't log in even though it has verified telephone numbers, until the verification is a limit, the email and telephone number are correct",Negative
b6b9b92e-792f-4262-9f5b-75b9f0d169e3,Apuddin Yahya,https://play-lh.googleusercontent.com/a/ACg8ocLH8PpR1Tv6xqjsAUhMGMGsZlkf-sQCpjNeMKFkD9ruZYfyZQ=mo,"Baik sekali adanya getcontact, sedikit banyaknya bisa mengetahui sekilas seperti apakah orang yang menelepon ke kita.",4,1,6.5.1,2024-01-12 11:45:02,,,6.5.1,"Very good there is getcontact, more or less can know at a glance like what people who call us.",Positive
635dcdc1-f651-4a3b-a3fc-09cdc4ae9591,Niken Laura,https://play-lh.googleusercontent.com/a/ACg8ocINTvmh0_VOzaaSZySq8IGHhbPuZVNEKrFBoYHPiFZweueOpg=mo,"Lumayan bagus, bisa menggetahui nama kontak kita di teman atau ortu....... tapi bagus sih ini 👍🏻👍🏻",4,0,6.5.2,2024-03-14 7:26:17,,,6.5.2,"Pretty good, can find out our contact names in friends or parents ...",Positive
